Bad ones for codimension c = 8 up to max degree d = 12
{0,1,2,3,4,5,7,11,12}
{0,1,2,3,4,5,9,11,12}
{0,1,2,3,4,5,10,11,12}
{0,1,2,3,4,8,10,11,12}
{0,1,2,3,4,9,10,11,12}
{0,1,2,3,5,8,9,11,12}
{0,1,2,3,8,9,10,11,12}
{0,1,2,4,8,9,10,11,12}
{0,1,2,7,8,9,10,11,12}
{0,1,3,4,5,7,8,11,12}
{0,1,3,4,7,9,10,11,12}
{0,1,3,7,8,9,10,11,12}
{0,1,4,5,7,8,9,11,12}
{0,1,5,7,8,9,10,11,12}
gcd_rinsed ones: 
{0,1,2,3,4,5,7,11,12}
{0,1,2,3,4,5,9,11,12}
{0,1,2,3,4,5,10,11,12}
{0,1,2,3,4,8,10,11,12}
{0,1,2,3,4,9,10,11,12}
{0,1,2,3,5,8,9,11,12}
{0,1,2,3,8,9,10,11,12}
{0,1,2,4,8,9,10,11,12}
{0,1,2,7,8,9,10,11,12}
{0,1,3,4,5,7,8,11,12}
{0,1,3,4,7,9,10,11,12}
{0,1,3,7,8,9,10,11,12}
{0,1,4,5,7,8,9,11,12}
{0,1,5,7,8,9,10,11,12}
-1
